,market,airlineaa,airlinedl,airlineua,airlineal,airlinelcc,airlinewn,airport1,population1,tourism1,airport2,population2,tourism2,distance,passengers
2052,LGALIT,1,1,0,1,0,0,LGA,8008278,0,LIT,183133,0,1085,2878
2053,LGAMBS,0,0,0,1,0,0,LGA,8008278,0,MBS,61799,0,599,880
2054,LGAMCI,1,1,1,1,1,0,LGA,8008278,0,MCI,441545,0,1107,23053
2055,LGAMCO,1,1,1,1,1,0,LGA,8008278,0,MCO,185951,1,950,97724
2056,LGAMDW,0,0,0,1,1,0,LGA,8008278,0,MDW,2896016,0,725,31928
2057,LGAMEM,1,1,0,1,1,0,LGA,8008278,0,MEM,650100,0,963,12761
2058,LGAMFE,1,0,0,1,0,0,LGA,8008278,0,MFE,106414,0,1732,918
2059,LGAMIA,1,1,1,1,1,0,LGA,8008278,0,MIA,362470,1,1097,48880
2060,LGAMKE,1,1,1,1,1,0,LGA,8008278,0,MKE,596974,0,738,15893
2061,LGAMLB,0,1,0,0,1,0,LGA,8008278,0,MLB,71382,1,955,6757
2062,LGAMOB,0,1,0,0,0,0,LGA,8008278,0,MOB,198915,0,1063,2354
2063,LGAMSY,1,1,1,1,1,0,LGA,8008278,0,MSY,484674,0,1183,20964
2064,LGAOAK,0,0,1,0,0,0,LGA,8008278,0,OAK,399484,1,2568,1634
2065,LGAOKC,1,1,0,1,0,0,LGA,8008278,0,OKC,506132,0,1341,3732
2066,LGAOMA,1,0,1,1,1,0,LGA,8008278,0,OMA,390007,0,1148,3666
2067,LGAORD,1,1,1,1,0,0,LGA,8008278,0,ORD,2896016,0,733,118490
2068,LGAORF,1,0,0,1,0,0,LGA,8008278,0,ORF,234403,0,296,9604
2069,LGAPBI,1,1,0,1,1,0,LGA,8008278,0,PBI,82103,1,1035,62057
2070,LGAPDX,1,1,1,1,1,0,LGA,8008278,0,PDX,529121,0,2445,6170
2071,LGAPNS,0,1,0,1,0,0,LGA,8008278,0,PNS,56255,1,1032,1950
2072,LGARDU,0,0,0,1,1,0,LGA,8008278,0,RDU,463128,0,430,32785
2073,LGARIC,1,0,0,1,0,0,LGA,8008278,0,RIC,197790,0,291,11462
2074,LGAROC,1,0,0,1,0,0,LGA,8008278,0,ROC,219773,0,254,10600
2075,LGARSW,1,1,0,1,1,0,LGA,8008278,0,RSW,51970,1,1080,20845
2076,LGASAN,1,1,1,1,1,0,LGA,8008278,0,SAN,1223400,1,2440,7043
2077,LGASAT,1,1,1,1,0,0,LGA,8008278,0,SAT,1144646,0,1586,6831
2078,LGASDF,0,1,0,1,0,0,LGA,8008278,0,SDF,256231,0,658,5698
2079,LGASEA,1,1,1,1,1,0,LGA,8008278,0,SEA,563374,0,2412,10596
2080,LGASFO,1,1,1,1,1,0,LGA,8008278,0,SFO,776733,1,2579,18304
2081,LGASHV,1,1,0,0,0,0,LGA,8008278,0,SHV,200145,0,1248,1489
2082,LGASJC,1,0,1,1,0,0,LGA,8008278,0,SJC,894943,1,2562,2838
2083,LGASLC,1,1,1,0,1,0,LGA,8008278,0,SLC,181743,0,1982,4762
2084,LGASMF,1,0,1,1,0,0,LGA,8008278,0,SMF,407018,1,2514,3242
2085,LGASNA,1,0,1,1,0,0,LGA,8008278,0,SNA,337977,1,2449,4840
2086,LGASRQ,0,1,0,1,0,0,LGA,8008278,0,SRQ,52715,1,1047,3041
2087,LGASTL,1,0,1,1,0,0,LGA,8008278,0,STL,348189,0,887,19752
2088,LGASYR,0,0,0,0,0,0,LGA,8008278,0,SYR,147306,0,198,5256
2089,LGATOL,0,0,0,0,0,0,LGA,8008278,0,TOL,313619,0,520,1148
2090,LGATPA,1,1,0,1,1,0,LGA,8008278,0,TPA,303447,1,1010,54393
2091,LGATRI,0,1,0,0,0,0,LGA,8008278,0,TRI,115531,0,636,1244
2092,LGATUL,1,1,0,0,0,0,LGA,8008278,0,TUL,393049,0,1231,3294
2093,LGATUS,1,1,0,0,0,0,LGA,8008278,0,TUS,486699,0,2132,4410
2094,LGATYS,0,1,0,0,0,0,LGA,8008278,0,TYS,173890,0,647,3475
2095,LITMCI,1,0,0,1,0,1,LIT,183133,0,MCI,441545,0,344,3414
2096,LITMCO,1,1,0,1,0,1,LIT,183133,0,MCO,185951,1,775,4734
2097,LITMDW,0,0,0,0,0,1,LIT,183133,0,MDW,2896016,0,544,5428
2098,LITMIA,1,1,0,0,0,0,LIT,183133,0,MIA,362470,1,941,1405
2099,LITMKE,1,0,0,1,0,0,LIT,183133,0,MKE,596974,0,613,816
2100,LITMSY,0,0,0,1,0,1,LIT,183133,0,MSY,484674,0,346,2560
2101,LITOAK,1,1,0,0,0,1,LIT,183133,0,OAK,399484,1,1681,2079
2102,LITOKC,0,0,0,0,0,1,LIT,183133,0,OKC,506132,0,477,1509
2103,LITOMA,1,0,0,0,0,0,LIT,183133,0,OMA,390007,0,495,1322
2104,LITORD,1,1,1,1,0,0,LIT,183133,0,ORD,2896016,0,552,5848
2105,LITORF,0,0,0,0,0,0,LIT,183133,0,ORF,234403,0,930,828
2106,LITPBI,0,1,0,0,0,0,LIT,183133,0,PBI,82103,1,909,668
2107,LITPDX,1,1,0,0,0,0,LIT,183133,0,PDX,529121,0,1920,2182
2108,LITPVD,0,1,0,0,0,0,LIT,183133,0,PVD,173618,0,1235,965
2109,LITRDU,1,1,0,1,0,1,LIT,183133,0,RDU,463128,0,763,2954
2110,LITRIC,0,1,0,0,0,0,LIT,183133,0,RIC,197790,0,897,743
2111,LITRSW,0,0,0,0,0,0,LIT,183133,0,RSW,51970,1,968,468
2112,LITSAN,1,1,0,0,0,1,LIT,183133,0,SAN,1223400,1,1440,2881
2113,LITSAT,1,1,0,1,0,1,LIT,183133,0,SAT,1144646,0,512,4508
2114,LITSDF,1,0,0,0,0,1,LIT,183133,0,SDF,256231,0,449,2201
2115,LITSEA,1,1,0,0,0,0,LIT,183133,0,SEA,563374,0,1783,2675
2116,LITSFO,1,1,0,0,0,0,LIT,183133,0,SFO,776733,1,1768,1676
2117,LITSJC,1,0,0,0,0,1,LIT,183133,0,SJC,894943,1,1666,1768
2118,LITSLC,1,1,0,0,0,1,LIT,183133,0,SLC,181743,0,1156,2082
2119,LITSMF,1,0,0,0,0,1,LIT,183133,0,SMF,407018,1,1646,2315
2120,LITSNA,1,0,0,0,0,0,LIT,183133,0,SNA,337977,1,1477,969
2121,LITSTL,1,0,0,0,0,1,LIT,183133,0,STL,348189,0,296,11917
2122,LITTPA,1,1,0,1,0,0,LIT,183133,0,TPA,303447,1,785,2869
2123,MBSMCI,0,0,0,1,0,0,MBS,61799,0,MCI,441545,0,625,566
2124,MBSMCO,0,0,1,1,0,0,MBS,61799,0,MCO,185951,1,1055,1871
2125,MBSMIA,0,0,0,1,0,0,MBS,61799,0,MIA,362470,1,1243,682
2126,MBSMKE,0,0,0,1,0,0,MBS,61799,0,MKE,596974,0,197,380
2127,MBSMSY,0,0,0,1,0,0,MBS,61799,0,MSY,484674,0,1024,540
2128,MBSORD,0,0,1,0,0,0,MBS,61799,0,ORD,2896016,0,222,1912
2129,MBSPBI,0,0,0,1,0,0,MBS,61799,0,PBI,82103,1,1185,377
2130,MBSRDU,0,0,0,1,0,0,MBS,61799,0,RDU,463128,0,599,544
2131,MBSRSW,0,0,0,1,0,0,MBS,61799,0,RSW,51970,1,1183,825
2132,MBSSAN,0,0,1,0,0,0,MBS,61799,0,SAN,1223400,1,1935,570
2133,MBSSEA,0,0,0,1,0,0,MBS,61799,0,SEA,563374,0,1862,611
2134,MBSSFO,0,0,1,1,0,0,MBS,61799,0,SFO,776733,1,2052,754
2135,MBSSTL,0,0,0,1,0,0,MBS,61799,0,STL,348189,0,480,588
2136,MBSTPA,0,0,0,1,0,0,MBS,61799,0,TPA,303447,1,1081,1466
2137,MCIMCO,1,1,0,1,0,1,MCI,441545,0,MCO,185951,1,1072,27086
2138,MCIMDT,0,0,1,1,0,0,MCI,441545,0,MDT,48880,0,958,1884
2139,MCIMDW,0,0,0,0,1,1,MCI,441545,0,MDW,2896016,0,405,45341
2140,MCIMEM,0,0,0,1,0,0,MCI,441545,0,MEM,650100,0,392,3321
2141,MCIMFE,0,0,0,1,0,0,MCI,441545,0,MFE,106414,0,928,650
2142,MCIMIA,1,1,1,1,0,0,MCI,441545,0,MIA,362470,1,1252,6991
2143,MCIMKE,1,1,0,1,1,0,MCI,441545,0,MKE,596974,0,436,6950
2144,MCIMOB,0,0,0,0,0,0,MCI,441545,0,MOB,198915,0,709,602
2145,MCIMSY,1,1,0,1,1,1,MCI,441545,0,MSY,484674,0,690,12622
2146,MCIOAK,0,0,1,1,0,1,MCI,441545,0,OAK,399484,1,1489,9390
2147,MCIOKC,0,0,0,0,0,1,MCI,441545,0,OKC,506132,0,313,12300
2148,MCIORD,1,0,1,0,0,0,MCI,441545,0,ORD,2896016,0,403,37216
2149,MCIORF,1,1,0,1,0,0,MCI,441545,0,ORF,234403,0,1021,3287
2150,MCIPBI,0,1,0,1,0,1,MCI,441545,0,PBI,82103,1,1212,3542
2151,MCIPDX,1,1,1,1,1,1,MCI,441545,0,PDX,529121,0,1481,9831
2152,MCIPNS,0,1,0,0,0,0,MCI,441545,0,PNS,56255,1,747,1231
2153,MCIPVD,0,1,0,1,0,1,MCI,441545,0,PVD,173618,0,1234,5679
2154,MCIRDU,1,1,0,1,1,1,MCI,441545,0,RDU,463128,0,904,9650
2155,MCIRIC,1,1,0,1,0,0,MCI,441545,0,RIC,197790,0,952,2009
2156,MCIROC,0,0,0,0,0,0,MCI,441545,0,ROC,219773,0,925,992
2157,MCIRSW,1,1,0,1,0,0,MCI,441545,0,RSW,51970,1,1155,4553
2158,MCISAN,1,1,1,1,1,1,MCI,441545,0,SAN,1223400,1,1333,14939
2159,MCISAT,1,0,0,1,1,1,MCI,441545,0,SAT,1144646,0,706,7705
2160,MCISDF,1,1,0,0,0,1,MCI,441545,0,SDF,256231,0,491,5171
2161,MCISEA,1,1,1,1,1,1,MCI,441545,0,SEA,563374,0,1489,15682
2162,MCISFO,1,1,1,1,1,0,MCI,441545,0,SFO,776733,1,1499,10007
2163,MCISHV,1,0,0,0,0,0,MCI,441545,0,SHV,200145,0,650,675
2164,MCISJC,1,1,1,1,0,1,MCI,441545,0,SJC,894943,1,1479,7107
2165,MCISLC,0,1,1,0,0,1,MCI,441545,0,SLC,181743,0,919,9318
2166,MCISMF,1,1,1,1,0,1,MCI,441545,0,SMF,407018,1,1442,7569
2167,MCISNA,1,1,1,1,0,0,MCI,441545,0,SNA,337977,1,1366,5245
2168,MCISRQ,0,1,0,1,0,0,MCI,441545,0,SRQ,52715,1,1078,1103
2169,MCISTL,1,0,0,0,0,1,MCI,441545,0,STL,348189,0,237,31275
2170,MCISYR,0,0,0,1,0,0,MCI,441545,0,SYR,147306,0,1003,1073
2171,MCITPA,1,1,0,1,0,1,MCI,441545,0,TPA,303447,1,1048,16144
2172,MCITUL,0,0,0,0,0,1,MCI,441545,0,TUL,393049,0,223,5914
2173,MCITUS,1,0,1,1,0,1,MCI,441545,0,TUS,486699,0,1036,4155
2174,MCITYS,0,1,0,0,0,0,MCI,441545,0,TYS,173890,0,642,1112
2175,MCOMDT,0,1,0,1,0,0,MCO,185951,1,MDT,48880,0,851,5193
2176,MCOMDW,0,0,0,1,1,1,MCO,185951,1,MDW,2896016,0,989,52700
2177,MCOMEM,0,1,0,1,1,0,MCO,185951,1,MEM,650100,0,683,11881
2178,MCOMFE,1,0,0,1,0,0,MCO,185951,1,MFE,106414,0,1169,1613
2179,MCOMIA,1,0,0,0,0,0,MCO,185951,1,MIA,362470,1,193,8845
2180,MCOMKE,1,1,1,1,1,0,MCO,185951,1,MKE,596974,0,1066,28945
2181,MCOMOB,0,1,0,0,0,0,MCO,185951,1,MOB,198915,0,694,948
2182,MCOMSY,1,1,0,0,1,1,MCO,185951,1,MSY,484674,0,550,25174
2183,MCOOAK,1,1,1,1,0,1,MCO,185951,1,OAK,399484,1,2437,7254
2184,MCOOKC,1,1,0,1,0,1,MCO,185951,1,OKC,506132,0,1068,6864
2185,MCOOMA,1,1,1,1,1,1,MCO,185951,1,OMA,390007,0,1210,12786
2186,MCOORD,1,1,1,1,1,0,MCO,185951,1,ORD,2896016,0,1005,63912
2187,MCOORF,0,1,0,1,0,0,MCO,185951,1,ORF,234403,0,694,9316
2188,MCOPBI,0,0,0,0,0,1,MCO,185951,1,PBI,82103,1,142,2800
2189,MCOPDX,1,1,1,1,1,1,MCO,185951,1,PDX,529121,0,2534,13891
2190,MCOPHF,0,0,0,0,1,0,MCO,185951,1,PHF,180150,0,749,2615
2191,MCOPVD,1,1,0,1,1,1,MCO,185951,1,PVD,173618,0,1073,39510
2192,MCORDU,1,1,0,1,1,1,MCO,185951,1,RDU,463128,0,534,25021
2193,MCORIC,0,1,0,1,0,0,MCO,185951,1,RIC,197790,0,667,5621
2194,MCOROC,0,1,1,1,1,0,MCO,185951,1,ROC,219773,0,1033,12637
2195,MCORSW,0,0,0,0,0,0,MCO,185951,1,RSW,51970,1,133,784
2196,MCOSAN,1,1,1,1,1,1,MCO,185951,1,SAN,1223400,1,2148,14688
2197,MCOSAT,1,1,0,1,0,1,MCO,185951,1,SAT,1144646,0,1040,12464
2198,MCOSDF,0,1,0,1,1,1,MCO,185951,1,SDF,256231,0,718,18296
2199,MCOSEA,1,1,1,1,1,1,MCO,185951,1,SEA,563374,0,2553,24308
2200,MCOSFO,1,1,1,1,1,0,MCO,185951,1,SFO,776733,1,2445,17632
2201,MCOSHV,1,1,0,0,0,0,MCO,185951,1,SHV,200145,0,804,1651
2202,MCOSJC,1,1,1,1,0,1,MCO,185951,1,SJC,894943,1,2419,13580
2203,MCOSLC,1,1,1,1,1,1,MCO,185951,1,SLC,181743,0,1929,17032
2204,MCOSMF,1,1,1,1,0,1,MCO,185951,1,SMF,407018,1,2407,8303
2205,MCOSNA,1,1,1,1,0,0,MCO,185951,1,SNA,337977,1,2186,5594
2206,MCOSTL,1,1,1,1,0,1,MCO,185951,1,STL,348189,0,880,29224
2207,MCOSYR,0,1,0,1,1,0,MCO,185951,1,SYR,147306,0,1053,13661
2208,MCOTOL,1,1,0,1,1,0,MCO,185951,1,TOL,313619,0,937,4695
2209,MCOTRI,0,1,0,0,0,0,MCO,185951,1,TRI,115531,0,588,1413
2210,MCOTUL,1,1,0,1,0,1,MCO,185951,1,TUL,393049,0,1005,6024
2211,MCOTUS,1,1,0,1,0,0,MCO,185951,1,TUS,486699,0,1783,2202
2212,MCOTYS,0,1,0,1,0,0,MCO,185951,1,TYS,173890,0,555,4183
2213,MDTMIA,0,0,0,1,0,0,MDT,48880,0,MIA,362470,1,1015,1516
2214,MDTMKE,0,0,0,1,0,0,MDT,48880,0,MKE,596974,0,607,1119
2215,MDTMSY,0,1,0,1,0,0,MDT,48880,0,MSY,484674,0,1044,1210
2216,MDTORD,1,0,1,0,0,0,MDT,48880,0,ORD,2896016,0,594,6816
2217,MDTPBI,0,1,0,1,0,0,MDT,48880,0,PBI,82103,1,993,1233
2218,MDTPNS,0,0,0,1,0,0,MDT,48880,0,PNS,56255,1,891,488
2219,MDTRSW,0,0,0,1,0,0,MDT,48880,0,RSW,51970,1,984,1233
2220,MDTSAN,0,0,0,0,0,0,MDT,48880,0,SAN,1223400,1,2291,1476
2221,MDTSAT,1,1,0,0,0,0,MDT,48880,0,SAT,1144646,0,1453,1047
2222,MDTSEA,0,0,0,1,0,0,MDT,48880,0,SEA,563374,0,2297,1699
2223,MDTSFO,1,0,1,0,0,0,MDT,48880,0,SFO,776733,1,2438,2120
2224,MDTSRQ,0,0,0,1,0,0,MDT,48880,0,SRQ,52715,1,942,633
2225,MDTSTL,0,0,1,1,0,0,MDT,48880,0,STL,348189,0,733,1154
2226,MDTTPA,0,1,0,1,0,0,MDT,48880,0,TPA,303447,1,904,2510
2227,MDTTUS,0,0,0,0,0,0,MDT,48880,0,TUS,486699,0,1977,361
2228,MDWMEM,0,0,0,0,1,0,MDW,2896016,0,MEM,650100,0,652,1140
2229,MDWMIA,0,0,0,0,1,0,MDW,2896016,0,MIA,362470,1,1182,3709
2230,MDWMSY,0,0,0,0,1,1,MDW,2896016,0,MSY,484674,0,825,8637
2231,MDWOAK,0,0,0,0,0,1,MDW,2896016,0,OAK,399484,1,1844,3763
2232,MDWOKC,0,0,0,0,0,1,MDW,2896016,0,OKC,506132,0,691,2827
2233,MDWOMA,0,0,0,0,0,1,MDW,2896016,0,OMA,390007,0,423,20511
2234,MDWORF,0,0,0,0,0,0,MDW,2896016,0,ORF,234403,0,704,1325
2235,MDWPBI,0,0,0,0,0,1,MDW,2896016,0,PBI,82103,1,1128,2721
2236,MDWPDX,0,0,0,0,1,1,MDW,2896016,0,PDX,529121,0,1751,3347
2237,MDWPHF,0,0,0,0,1,0,MDW,2896016,0,PHF,180150,0,1098,816
2238,MDWPNS,0,0,0,0,0,0,MDW,2896016,0,PNS,56255,1,894,361
2239,MDWPVD,0,0,0,0,0,1,MDW,2896016,0,PVD,173618,0,842,9979
2240,MDWRDU,0,0,0,0,1,1,MDW,2896016,0,RDU,463128,0,632,13161
2241,MDWRSW,0,0,0,0,1,0,MDW,2896016,0,RSW,51970,1,1105,15239
2242,MDWSAN,0,0,0,0,1,1,MDW,2896016,0,SAN,1223400,1,1728,7331
2243,MDWSAT,1,0,0,0,0,1,MDW,2896016,0,SAT,1144646,0,1036,4663
2244,MDWSDF,0,0,0,0,0,1,MDW,2896016,0,SDF,256231,0,271,22975
2245,MDWSEA,0,0,0,1,1,1,MDW,2896016,0,SEA,563374,0,1733,11245
2246,MDWSFO,1,0,0,0,1,0,MDW,2896016,0,SFO,776733,1,1854,18926
2247,MDWSJC,0,0,0,0,0,1,MDW,2896016,0,SJC,894943,1,1838,2235
2248,MDWSLC,0,0,0,0,1,1,MDW,2896016,0,SLC,181743,0,1258,3936
2249,MDWSMF,0,0,0,0,0,1,MDW,2896016,0,SMF,407018,1,1790,3567
2250,MDWSRQ,0,0,0,0,1,0,MDW,2896016,0,SRQ,52715,1,1035,6790
2251,MDWSTL,0,0,0,0,0,1,MDW,2896016,0,STL,348189,0,251,40737
2252,MDWTPA,0,0,0,0,1,1,MDW,2896016,0,TPA,303447,1,996,21964
2253,MDWTUL,0,0,0,0,0,0,MDW,2896016,0,TUL,393049,0,583,2897
2254,MDWTUS,0,0,0,0,0,1,MDW,2896016,0,TUS,486699,0,1440,932
2255,MEMMIA,0,1,0,1,1,0,MEM,650100,0,MIA,362470,1,860,5776
2256,MEMMKE,0,0,0,1,0,0,MEM,650100,0,MKE,596974,0,556,2290
2257,MEMMOB,0,0,0,0,0,0,MEM,650100,0,MOB,198915,0,317,308
2258,MEMMSY,0,1,0,1,1,0,MEM,650100,0,MSY,484674,0,349,3361
2259,MEMOAK,1,0,0,1,0,0,MEM,650100,0,OAK,399484,1,1798,913
2260,MEMOKC,0,0,0,1,0,0,MEM,650100,0,OKC,506132,0,432,1933
2261,MEMOMA,1,0,0,1,0,0,MEM,650100,0,OMA,390007,0,538,1265
2262,MEMORD,1,0,1,1,0,0,MEM,650100,0,ORD,2896016,0,491,12108
2263,MEMORF,0,1,0,1,0,0,MEM,650100,0,ORF,234403,0,801,2372
2264,MEMPBI,0,1,0,0,0,0,MEM,650100,0,PBI,82103,1,877,1638
2265,MEMPDX,1,0,0,1,0,0,MEM,650100,0,PDX,529121,0,1864,1565
2266,MEMPHF,0,0,0,0,1,0,MEM,650100,0,PHF,180150,0,767,1237
2267,MEMPNS,0,1,0,0,0,0,MEM,650100,0,PNS,56255,1,355,484
2268,MEMRDU,0,1,0,1,1,0,MEM,650100,0,RDU,463128,0,634,5962
2269,MEMRIC,0,1,0,1,0,0,MEM,650100,0,RIC,197790,0,768,1469
2270,MEMRSW,0,1,0,0,1,0,MEM,650100,0,RSW,51970,1,766,1762
2271,MEMSAN,1,1,0,1,0,0,MEM,650100,0,SAN,1223400,1,1567,3475
2272,MEMSAT,0,0,0,1,0,0,MEM,650100,0,SAT,1144646,0,625,2206
2273,MEMSDF,0,0,0,1,0,0,MEM,650100,0,SDF,256231,0,320,1507
2274,MEMSEA,1,0,1,1,0,0,MEM,650100,0,SEA,563374,0,1870,4280
2275,MEMSFO,1,0,1,1,0,0,MEM,650100,0,SFO,776733,1,1807,5151
2276,MEMSJC,1,0,0,0,0,0,MEM,650100,0,SJC,894943,1,1820,1116
2277,MEMSLC,1,1,0,1,0,0,MEM,650100,0,SLC,181743,0,1263,1608
2278,MEMSMF,1,0,1,1,0,0,MEM,650100,0,SMF,407018,1,1782,1284
2279,MEMSNA,1,0,0,0,0,0,MEM,650100,0,SNA,337977,1,1592,1146
2280,MEMSRQ,0,0,0,0,0,0,MEM,650100,0,SRQ,52715,1,777,340
2281,MEMSTL,1,0,0,1,0,0,MEM,650100,0,STL,348189,0,256,2701
2282,MEMTPA,0,1,0,1,1,0,MEM,650100,0,TPA,303447,1,656,7738
2283,MEMTRI,0,0,0,0,0,0,MEM,650100,0,TRI,115531,0,437,417
2284,MEMTUS,0,0,0,0,0,0,MEM,650100,0,TUS,486699,0,1245,694
2285,MEMTYS,0,1,0,1,0,0,MEM,650100,0,TYS,173890,0,342,2486
2286,MFEMIA,1,0,0,1,0,0,MFE,106414,0,MIA,362470,1,1116,791
2287,MFEMSY,0,0,0,1,0,0,MFE,106414,0,MSY,484674,0,621,542
2288,MFEORD,1,0,0,1,0,0,MFE,106414,0,ORD,2896016,0,1238,2316
2289,MFESAN,0,0,0,1,0,0,MFE,106414,0,SAN,1223400,1,1612,491
2290,MFESAT,0,0,0,1,0,0,MFE,106414,0,SAT,1144646,0,507,491
2291,MFESFO,0,0,0,0,0,0,MFE,106414,0,SFO,776733,1,1932,287
2292,MFESTL,1,0,0,1,0,0,MFE,106414,0,STL,348189,0,980,722
2293,MFETPA,0,0,0,1,0,0,MFE,106414,0,TPA,303447,1,975,538
2294,MFETUL,0,0,0,1,0,0,MFE,106414,0,TUL,393049,0,705,409
2295,MIAMKE,1,1,1,1,0,0,MIA,362470,1,MKE,596974,0,1259,4826
2296,MIAMOB,0,1,0,0,0,0,MIA,362470,1,MOB,198915,0,887,954
2297,MIAMSY,1,1,0,1,0,0,MIA,362470,1,MSY,484674,0,674,7303
2298,MIAOAK,1,0,1,1,0,0,MIA,362470,1,OAK,399484,1,2577,1479
2299,MIAOKC,1,0,0,1,0,0,MIA,362470,1,OKC,506132,0,1292,2028
2300,MIAOMA,1,1,0,1,0,0,MIA,362470,1,OMA,390007,0,1398,2754
2301,MIAORD,1,1,1,1,0,0,MIA,362470,1,ORD,2896016,0,1197,34837
2302,MIAORF,0,1,0,1,0,0,MIA,362470,1,ORF,234403,0,802,4103
2303,MIAPDX,1,1,1,1,0,0,MIA,362470,1,PDX,529121,0,2700,3150
2304,MIAPHF,0,0,0,0,1,0,MIA,362470,1,PHF,180150,0,931,812
2305,MIAPNS,0,1,0,0,0,0,MIA,362470,1,PNS,56255,1,530,1316
2306,MIAPVD,1,1,0,1,0,0,MIA,362470,1,PVD,173618,0,1209,4736
2307,MIARDU,1,1,0,1,1,0,MIA,362470,1,RDU,463128,0,700,7342
2308,MIARIC,0,1,0,1,0,0,MIA,362470,1,RIC,197790,0,826,3107
2309,MIAROC,1,0,0,1,1,0,MIA,362470,1,ROC,219773,0,1203,2243
2310,MIARSW,1,0,0,0,0,0,MIA,362470,1,RSW,51970,1,105,756
2311,MIASAN,1,1,0,1,0,0,MIA,362470,1,SAN,1223400,1,2267,5008
2312,MIASAT,1,1,0,1,0,0,MIA,362470,1,SAT,1144646,0,1143,3073
2313,MIASDF,0,1,0,1,0,0,MIA,362470,1,SDF,256231,0,911,4145
2314,MIASEA,1,1,1,1,0,0,MIA,362470,1,SEA,563374,0,2724,8954
2315,MIASFO,1,1,1,1,1,0,MIA,362470,1,SFO,776733,1,2585,22510
2316,MIASJC,1,0,0,1,0,0,MIA,362470,1,SJC,894943,1,2559,4496
2317,MIASLC,1,1,1,1,0,0,MIA,362470,1,SLC,181743,0,2088,4016
2318,MIASMF,1,0,1,1,0,0,MIA,362470,1,SMF,407018,1,2552,2265
2319,MIASNA,1,1,0,1,0,0,MIA,362470,1,SNA,337977,1,2310,2542
2320,MIASRQ,0,0,0,0,0,0,MIA,362470,1,SRQ,52715,1,179,349
2321,MIASTL,1,1,0,1,0,0,MIA,362470,1,STL,348189,0,1068,7951
2322,MIASYR,1,1,0,1,0,0,MIA,362470,1,SYR,147306,0,1217,2662
2323,MIATOL,1,1,0,1,1,0,MIA,362470,1,TOL,313619,0,1129,1621
2324,MIATPA,1,0,0,0,0,0,MIA,362470,1,TPA,303447,1,204,12625
2325,MIATRI,0,1,0,0,0,0,MIA,362470,1,TRI,115531,0,770,712
2326,MIATUL,1,0,0,1,0,0,MIA,362470,1,TUL,393049,0,1168,1782
2327,MIATUS,1,0,0,1,0,0,MIA,362470,1,TUS,486699,0,1900,1484
2328,MIATYS,0,1,0,0,0,0,MIA,362470,1,TYS,173890,0,724,1806
2329,MKEMSY,1,1,0,1,1,0,MKE,596974,0,MSY,484674,0,903,4032
2330,MKEOKC,1,0,0,0,0,0,MKE,596974,0,OKC,506132,0,736,982
2331,MKEOMA,0,0,0,0,1,0,MKE,596974,0,OMA,390007,0,426,2815
2332,MKEORD,1,0,1,0,0,0,MKE,596974,0,ORD,2896016,0,67,922
2333,MKEORF,0,0,1,1,0,0,MKE,596974,0,ORF,234403,0,748,1636
2334,MKEPBI,0,1,0,1,0,0,MKE,596974,0,PBI,82103,1,1205,2804
2335,MKEPDX,1,0,1,1,0,0,MKE,596974,0,PDX,529121,0,1718,3863
2336,MKEPNS,0,1,0,0,0,0,MKE,596974,0,PNS,56255,1,861,818
2337,MKEPVD,0,0,1,1,0,0,MKE,596974,0,PVD,173618,0,852,1015
2338,MKERDU,1,0,0,1,1,0,MKE,596974,0,RDU,463128,0,689,3826
2339,MKERIC,0,0,0,1,0,0,MKE,596974,0,RIC,197790,0,690,1362
2340,MKEROC,0,0,0,1,0,0,MKE,596974,0,ROC,219773,0,533,933
2341,MKERSW,1,1,0,1,1,0,MKE,596974,0,RSW,51970,1,1183,8991
2342,MKESAN,1,1,1,1,1,0,MKE,596974,0,SAN,1223400,1,1738,5667
2343,MKESAT,1,0,0,1,1,0,MKE,596974,0,SAT,1144646,0,1095,3312
2344,MKESDF,0,0,0,1,0,0,MKE,596974,0,SDF,256231,0,348,1352
2345,MKESEA,1,0,1,1,1,0,MKE,596974,0,SEA,563374,0,1696,7526
2346,MKESFO,1,1,1,1,1,0,MKE,596974,0,SFO,776733,1,1845,13258
2347,MKESJC,1,0,1,1,0,0,MKE,596974,0,SJC,894943,1,1843,1511
2348,MKESLC,1,1,1,1,0,0,MKE,596974,0,SLC,181743,0,1286,2730
2349,MKESMF,0,0,1,1,0,0,MKE,596974,0,SMF,407018,1,1805,1588
2350,MKESNA,1,0,1,1,0,0,MKE,596974,0,SNA,337977,1,1741,1747
2351,MKESRQ,0,1,0,1,1,0,MKE,596974,0,SRQ,52715,1,1114,2040
2352,MKESTL,1,0,0,0,0,0,MKE,596974,0,STL,348189,0,317,4873
2353,MKESYR,0,0,0,1,0,0,MKE,596974,0,SYR,147306,0,612,805
2354,MKETPA,1,1,1,1,1,0,MKE,596974,0,TPA,303447,1,1075,9721
2355,MKETUL,1,0,0,0,0,0,MKE,596974,0,TUL,393049,0,631,687
2356,MKETUS,0,0,0,1,0,0,MKE,596974,0,TUS,486699,0,1504,1591
2357,MLBORD,0,1,0,0,0,0,MLB,71382,1,ORD,2896016,0,1040,840
2358,MLBORF,0,1,0,0,0,0,MLB,71382,1,ORF,234403,0,804,618
2359,MLBPVD,0,1,0,0,0,0,MLB,71382,1,PVD,173618,0,1103,550
